customer_ID,shopping_pt,record_type,day,time,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,policy,cost
182975,9,1,4,13:05,FL,36445,2,1,1,f,1,62,56,1,3,4,2,605
182945,6,1,2,13:58,OH,40609,1,1,11,e,NA,53,53,0,3,9,2,587
303285,6,1,1,16:27,MO,36619,3,1,9,e,NA,49,18,1,2,6,3,616
60591,3,1,4,16:56,MO,32038,1,0,10,e,NA,44,44,0,3,10,3,644
60585,10,1,3,9:05,FL,32320,1,1,11,d,1,65,65,0,3,2,3,622
182949,6,1,0,13:50,WA,44077,2,1,5,e,4,46,40,1,1,4,2,617
182951,9,1,3,12:57,CO,45292,1,1,6,f,3,36,36,0,3,3,3,631
60581,6,1,5,12:14,CO,39058,1,1,9,g,3,43,43,0,3,4,4,609
182953,6,1,1,9:21,PA,41662,2,1,10,e,NA,32,28,1,2,5,3,629
303293,9,1,2,14:16,FL,31219,1,0,1,e,1,39,39,0,3,6,3,638
303295,10,1,1,16:07,MO,40624,1,1,16,e,3,74,74,0,1,3,3,557
60633,4,1,4,17:14,KY,39784,2,1,23,d,NA,70,25,0,3,1,3,647
303303,4,1,4,11:08,KY,31570,1,1,4,d,NA,41,41,0,1,9,2,634
303301,5,1,1,12:38,CT,40192,1,1,13,f,3,75,61,0,NA,NA,1,591
303311,8,1,1,16:16,OH,37414,1,0,7,e,NA,34,34,0,3,3,3,683
303309,9,1,1,11:51,PA,36568,3,1,15,f,NA,44,17,0,1,2,3,640
182983,8,1,2,17:33,DE,39817,1,1,3,f,2,23,23,0,3,5,3,684
182981,8,1,4,16:54,WA,31186,1,1,10,g,NA,33,33,0,3,8,2,684
182979,10,1,1,8:53,NY,41458,1,1,15,d,3,59,24,0,3,15,1,641
182977,7,1,2,15:32,OR,32647,2,0,20,e,NA,21,20,0,3,3,2,638
303317,9,1,2,14:24,IA,36673,2,1,1,h,NA,69,64,1,3,4,3,600
60611,6,1,4,14:06,CT,36571,2,1,12,e,3,75,75,1,4,4,1,674
303323,7,1,1,16:29,NV,41440,2,0,1,e,NA,29,27,1,1,0,3,685
60609,12,1,3,19:54,WA,47092,1,1,8,e,4,33,33,0,3,7,2,672
182989,6,1,4,18:39,NV,45325,1,1,12,e,NA,48,48,0,1,11,3,670
303321,8,1,3,11:51,NY,31936,1,1,1,h,2,33,33,0,3,10,1,687
60615,3,1,0,14:18,OR,34108,1,0,11,e,3,50,50,0,3,5,1,574
182987,6,1,2,14:39,NY,34585,2,0,10,f,1,75,75,1,3,5,1,696
303327,3,1,1,15:55,TN,37252,1,1,9,f,2,58,58,0,3,2,3,582
303325,6,1,3,10:34,FL,35161,1,0,7,f,1,24,24,0,1,2,3,626
60665,5,1,0,10:48,NH,30970,1,1,2,f,NA,26,26,0,3,4,2,600
60667,10,1,0,14:56,FL,35476,1,1,8,f,1,70,70,0,3,6,2,589
183031,7,1,0,11:32,KS,35806,1,0,1,e,NA,24,24,0,3,3,2,668
303333,10,1,0,17:03,MO,39997,1,0,6,h,NA,21,19,0,4,4,3,652
303335,5,1,3,13:28,KY,34306,1,0,16,e,NA,27,27,0,2,7,4,620
183027,4,1,1,15:44,WI,35620,1,0,18,e,NA,54,54,0,2,2,1,569
60657,9,1,4,11:53,NY,38683,2,0,3,e,3,30,30,1,3,2,1,731
60659,5,1,1,15:09,NY,33004,1,0,14,e,3,21,21,0,3,2,1,739
303343,8,1,0,16:08,OH,34327,1,0,8,c,NA,20,20,0,4,4,1,601
303345,8,1,2,18:59,CO,36523,2,1,1,g,2,69,66,1,3,7,2,584
60651,5,1,2,18:06,ID,30469,1,0,1,f,1,57,57,0,3,4,2,604
60653,9,1,2,11:44,TN,30634,2,1,1,e,4,54,47,1,3,3,3,566
60655,9,1,2,9:46,FL,42334,1,0,5,d,2,27,27,0,2,12,2,650
183011,11,1,4,14:03,OH,34738,1,1,7,f,NA,55,55,0,3,2,2,624
60643,3,1,1,11:19,OH,30361,1,1,13,e,NA,38,38,0,1,2,1,570
60645,6,1,4,10:56,OH,32266,2,0,1,e,3,49,19,0,4,4,3,661
303357,8,1,1,12:05,NY,44035,2,1,3,h,2,40,38,1,3,11,1,686
60647,5,1,1,14:33,FL,31189,1,0,6,f,4,58,58,0,1,4,3,653
305015,10,1,1,11:52,IN,37021,2,1,27,d,NA,47,20,0,1,2,1,589
60271,7,1,2,14:25,FL,30499,1,0,12,f,3,75,75,0,1,8,2,701
183651,4,1,0,14:32,AL,33553,2,1,14,d,NA,29,28,1,1,11,1,599
60269,8,1,4,15:57,PA,47065,1,0,2,e,NA,44,44,0,3,7,2,669
305011,3,1,4,11:41,CO,43525,1,1,13,e,4,28,28,0,3,14,2,616
305023,3,1,1,16:23,PA,30319,1,1,6,d,2,38,38,0,3,3,3,624
60263,6,1,4,16:10,GA,38266,1,1,7,e,NA,46,46,0,1,4,3,679
183659,11,1,1,15:00,WA,36232,1,1,14,i,1,59,59,0,3,14,3,636
305021,9,1,2,15:24,TN,34363,2,1,1,e,NA,25,24,0,4,7,3,651
60261,5,1,0,13:18,FL,35827,3,1,9,g,1,48,16,1,3,9,2,652
183661,6,1,4,13:35,MS,45004,1,1,20,e,NA,65,65,0,1,1,1,630
60287,9,1,3,10:08,MO,35389,2,1,3,e,NA,55,54,1,2,2,3,625
183667,9,1,4,14:49,NY,31846,1,0,9,d,2,25,25,0,4,5,1,666
183665,11,1,4,14:57,PA,40024,1,0,5,d,NA,58,58,0,2,9,3,662
304997,10,1,2,14:43,PA,38227,2,0,3,g,NA,27,24,1,3,11,2,631
60283,8,1,1,17:01,CT,38410,1,0,8,g,NA,23,23,0,3,6,1,698
183669,7,1,3,15:37,FL,30337,1,1,4,f,2,48,48,0,1,10,3,627
60279,6,1,4,18:51,WA,46297,1,0,20,e,NA,26,26,0,3,4,1,687
183673,7,1,0,9:44,RI,42616,2,1,1,e,3,54,51,1,3,9,3,590
305005,4,1,3,10:42,NY,31018,2,0,0,f,3,67,67,1,4,1,1,665
60273,6,1,3,13:49,NM,30592,1,1,2,g,3,75,75,0,4,11,2,643
183677,7,1,3,13:54,FL,35359,1,0,8,f,3,75,75,0,1,15,2,619
304981,3,1,4,18:30,WA,43915,1,0,14,f,NA,38,38,0,2,8,1,679
60237,7,1,1,15:08,PA,37789,1,1,1,f,3,55,55,0,1,15,2,597
304983,4,1,1,12:59,ID,33829,1,0,9,e,3,21,21,0,1,1,3,629
60239,8,1,3,11:27,MO,39997,1,1,8,e,NA,31,31,0,1,11,3,624
60233,5,1,0,10:45,PA,32353,1,0,6,d,3,23,23,0,3,3,2,652
183621,5,1,1,14:36,PA,40024,1,0,2,f,NA,22,22,0,1,7,2,681
183623,6,1,1,11:43,NY,40183,1,1,1,g,4,33,33,0,3,7,1,690
304989,9,1,3,16:03,TN,39820,1,0,10,f,NA,44,39,1,3,8,3,667
183625,8,1,3,9:54,FL,30475,2,1,1,d,1,69,58,1,3,15,3,588
304991,10,1,3,11:31,FL,36946,1,0,3,d,3,60,60,0,1,2,3,658
60231,7,1,2,17:35,NV,34075,2,1,1,e,2,65,64,1,3,15,3,649
304985,7,1,2,16:21,WA,34879,2,1,3,g,3,52,38,1,1,5,4,675
60225,5,1,2,10:52,FL,44656,2,0,1,g,3,60,25,0,3,7,3,652
183629,7,1,4,15:23,AL,43318,2,0,5,g,NA,24,23,1,2,8,2,703
60227,5,1,5,10:24,IA,38932,1,0,5,g,3,47,47,0,3,4,2,615
183631,9,1,2,18:35,WA,39628,1,1,9,e,NA,31,31,0,3,7,3,628
60255,6,1,4,15:16,FL,39256,1,0,17,g,4,47,47,0,1,6,1,629
60249,6,1,0,19:11,WA,33019,1,0,14,g,NA,24,24,0,3,3,2,676
183639,6,1,0,11:26,FL,36940,1,1,6,e,1,67,67,0,3,14,2,633
60245,8,1,0,16:42,NY,46009,3,1,1,f,2,62,20,1,3,5,1,682
60247,6,1,1,8:36,MD,32428,1,0,12,f,3,43,43,0,3,3,2,680
183643,7,1,2,11:52,NY,40447,1,0,11,e,2,24,24,0,1,4,1,652
304975,8,1,4,15:58,DE,38176,1,1,2,f,4,33,33,0,3,2,3,695
60241,8,1,3,16:33,IN,34432,1,0,7,f,4,53,53,0,4,4,3,650
183645,6,1,4,13:15,NY,36643,1,1,3,e,1,55,55,0,3,13,1,573
304947,7,1,1,14:45,NH,36442,2,0,9,e,NA,49,48,1,1,1,1,580
60203,4,1,2,15:27,TN,38083,1,1,5,g,4,41,41,0,2,2,3,663
183589,11,1,4,12:02,FL,30421,1,1,8,d,1,69,69,0,3,15,3,590
304951,9,1,2,17:36,CO,45730,2,1,3,g,2,75,55,0,4,6,2,622
183587,4,1,4,12:36,OH,38308,1,1,8,f,NA,49,49,0,1,1,2,604
60193,12,1,1,16:02,SD,36154,2,0,6,d,NA,28,26,1,3,4,2,635
183597,7,1,3,13:58,NY,42166,2,1,3,g,1,74,70,1,4,2,1,610
60199,7,1,0,9:18,FL,43312,1,0,0,g,1,29,29,0,3,14,3,600
183593,3,1,2,12:52,PA,38014,1,0,5,d,NA,23,23,0,1,0,3,687
60219,7,1,3,14:47,FL,39781,1,1,7,f,1,58,58,0,3,15,3,625
183607,9,1,2,17:10,PA,34657,1,1,10,e,NA,24,24,0,1,4,3,651
304931,7,1,3,16:14,IN,33421,1,0,4,g,3,28,27,1,1,0,3,694
183605,3,1,3,13:14,WA,35923,2,1,9,f,3,37,36,1,4,9,2,621
183603,7,1,3,10:47,PA,38434,2,0,10,e,NA,48,40,1,1,4,2,660
304935,7,1,1,16:58,FL,34531,2,1,5,g,1,68,62,1,3,3,2,577
60221,9,1,0,9:04,IN,33592,1,1,13,e,4,40,40,0,3,1,1,569
304933,9,1,4,15:49,ND,37507,1,0,13,g,NA,37,33,1,1,13,3,624
60211,9,1,2,14:01,PA,37780,1,0,3,e,3,20,20,0,3,1,3,711
183613,5,1,1,15:08,NY,34663,1,0,12,f,4,47,47,0,2,0,1,665
304937,8,1,2,16:26,IN,43285,1,0,5,g,3,22,22,0,1,2,2,702
183609,5,1,4,11:29,NY,36469,1,1,15,d,2,32,32,0,2,0,1,585
304941,5,1,0,17:53,NV,33457,1,1,2,e,4,20,20,0,1,4,3,703
183557,10,1,4,10:41,NY,33991,2,0,1,f,3,66,30,0,4,3,1,712
60171,8,1,2,16:45,PA,39922,1,1,16,e,4,22,22,0,2,4,1,576
304917,9,1,1,10:57,NY,40600,1,0,9,e,2,26,26,0,3,11,1,675
60173,9,1,2,9:37,NY,43555,1,0,19,d,3,30,30,0,3,9,1,634
304919,10,1,3,11:32,NY,41029,2,1,7,f,1,44,41,1,4,7,1,609
60161,7,1,3,12:26,NY,40420,1,0,14,e,2,21,21,0,4,0,1,638
183565,6,1,4,14:40,PA,33574,1,0,9,c,3,20,20,0,3,3,3,667
304923,10,1,1,15:41,RI,38272,2,1,12,f,NA,54,54,1,1,6,1,602
183567,9,1,2,10:03,RI,31057,1,1,9,g,2,60,60,0,4,10,3,599
304927,8,1,1,9:51,KY,32341,1,1,17,e,NA,65,65,0,3,15,2,590
60189,4,1,2,14:25,MS,31522,2,1,18,c,4,56,50,1,3,15,2,602
183569,3,1,4,15:35,NY,45529,1,0,18,d,4,26,26,0,3,6,1,716
183571,8,1,0,14:50,NY,40858,1,1,4,f,2,27,27,0,4,4,1,647
304903,8,1,4,11:08,FL,39793,2,0,9,g,3,39,35,1,3,8,3,678
60177,7,1,1,15:09,KY,35803,1,0,9,g,NA,30,30,0,NA,NA,3,659
183581,6,1,2,14:53,WA,35521,1,1,15,h,2,65,65,0,1,6,3,609
304907,7,1,3,12:23,FL,35323,1,0,1,f,3,26,26,0,4,3,3,765
183577,3,1,2,9:47,NY,36694,2,0,1,f,3,27,27,1,3,8,1,683
304909,7,1,1,16:22,MD,40792,1,0,9,d,4,31,31,0,1,1,3,667
305151,9,1,3,9:39,FL,36268,1,1,3,d,2,32,32,0,1,11,3,626
60389,5,1,4,9:07,WI,36742,1,1,9,d,NA,41,41,0,4,10,2,612
305145,7,1,4,9:13,PA,30385,1,1,7,h,2,75,75,0,3,10,2,654
60399,8,1,0,9:30,NH,38344,1,1,14,f,3,75,75,0,4,7,1,604
305143,3,1,4,10:01,MS,44089,1,0,6,f,NA,26,26,0,1,1,3,677
60395,6,1,3,15:04,PA,34189,1,0,3,d,4,26,26,0,4,6,2,647
183783,6,1,3,15:12,PA,38239,1,0,9,d,NA,38,38,0,4,11,4,670
305133,8,1,4,12:04,IN,37384,1,0,9,e,4,21,21,0,1,1,1,608
60405,9,1,4,15:04,OH,38506,1,1,5,d,NA,26,26,0,3,2,4,611
60403,9,1,4,11:03,FL,38812,2,1,5,f,3,75,75,1,3,9,2,646
60401,4,1,2,11:01,PA,33385,2,1,1,g,4,66,62,1,3,15,2,668
305127,10,1,2,13:08,FL,34372,2,1,13,d,1,65,65,1,2,7,2,637
183795,3,1,2,15:29,IN,45286,1,1,10,g,3,39,39,0,3,0,3,634
305123,6,1,0,10:36,AL,30637,2,1,0,d,3,47,18,0,3,1,3,659
60411,3,1,1,14:19,WA,47086,2,1,2,e,NA,31,26,0,1,1,3,651
183799,9,1,3,14:02,GA,36562,1,0,1,f,NA,48,48,0,3,6,3,657
60409,9,1,3,13:33,NV,35797,2,1,6,d,1,53,34,0,1,3,3,662
60357,8,1,4,16:31,OH,41362,1,1,20,e,NA,48,48,0,3,1,3,623
60353,8,1,4,9:39,NY,33238,1,1,10,e,4,19,19,0,4,3,1,680
305113,7,1,3,16:33,OH,36928,1,0,5,f,NA,34,34,0,4,3,3,627
183759,9,1,2,9:23,FL,32707,1,0,14,f,3,51,51,0,3,14,2,644
305115,10,1,1,14:13,FL,32083,2,1,1,f,3,64,63,1,3,15,2,689
60365,7,1,3,14:30,WI,35632,2,1,8,h,3,75,75,1,3,6,2,617
305109,7,1,0,16:15,OK,44779,1,0,7,e,NA,72,72,0,3,1,3,670
60367,4,1,3,15:42,WI,30706,1,0,11,e,NA,20,20,0,3,3,3,648
60361,4,1,0,9:42,OH,47080,1,1,1,e,NA,65,65,0,4,6,3,618
305105,5,1,4,10:09,OH,35899,1,0,4,d,NA,26,26,0,1,0,4,683
60373,8,1,0,15:36,CT,33622,2,0,5,e,NA,75,51,1,1,4,1,666
305103,8,1,0,14:24,OK,45232,1,0,23,d,3,55,55,0,1,15,3,591
183771,8,1,1,12:28,CT,32008,1,1,4,e,NA,61,61,0,1,0,1,659
60369,5,1,1,8:55,SD,47083,2,0,16,f,NA,31,27,1,2,1,3,643
60371,5,1,2,16:24,MD,37882,1,0,15,e,3,29,29,0,1,7,1,633
60383,7,1,1,11:38,FL,36280,2,1,1,e,3,44,39,1,3,10,2,642
183763,7,1,4,17:12,OK,30985,1,0,22,e,NA,34,34,0,1,3,1,632
183765,9,1,4,13:13,UT,31435,2,0,9,e,NA,43,38,0,2,2,2,639
60379,4,1,1,11:26,WI,35470,1,1,1,f,1,75,70,1,3,15,2,606
60321,8,1,2,13:00,PA,33181,1,1,17,e,NA,53,53,0,1,15,1,695
305081,3,1,2,9:40,CT,31948,1,0,0,f,3,23,23,0,3,8,1,677
60327,8,1,2,20:14,OH,38647,2,0,10,f,4,72,66,1,1,1,3,618
60325,9,1,4,13:51,PA,34657,1,1,9,d,NA,53,53,0,2,1,1,615
183721,7,1,0,11:56,CO,35743,1,1,5,d,4,30,30,0,1,3,3,600
183719,6,1,4,8:37,OH,41971,2,1,3,e,NA,46,24,0,1,15,3,659
183717,3,1,4,12:13,ID,37024,1,0,16,f,3,24,24,0,2,2,1,581
60335,5,1,0,11:08,NM,47077,1,0,5,f,4,30,30,0,2,2,3,640
183715,10,1,2,13:53,NY,34135,1,0,14,e,4,23,23,0,2,7,1,711
183713,10,1,2,15:53,FL,37798,4,1,2,f,2,50,17,1,3,3,3,728
305077,9,1,4,16:02,FL,38482,1,0,4,e,2,25,25,0,2,9,2,655
305067,9,1,4,15:37,FL,43810,1,0,7,e,1,42,42,0,1,15,3,648
60339,4,1,4,9:52,MO,39157,1,0,5,f,1,75,75,0,3,15,2,607
305065,8,1,4,15:30,FL,37069,2,1,3,g,1,56,52,1,4,8,4,594
60343,8,1,1,15:49,DC,33898,1,0,5,d,NA,51,51,0,1,0,4,724
183739,8,1,1,10:20,AL,34054,1,1,10,g,NA,32,32,0,3,3,1,614
183735,8,1,1,12:52,PA,38038,1,0,12,e,2,73,73,0,3,15,3,644
305057,7,1,0,13:08,UT,39760,2,1,1,g,3,58,58,1,4,2,3,617
305063,10,1,1,14:54,PA,30790,1,0,14,e,2,60,60,0,1,9,3,608
60351,11,1,4,8:51,FL,31750,1,0,6,i,3,48,48,0,4,7,4,751
183731,6,1,3,16:21,TN,31222,2,1,13,f,2,49,47,1,3,11,3,554
60289,7,1,0,11:24,CT,41674,1,0,14,f,NA,22,22,0,3,1,1,641
183693,7,1,2,9:23,AL,37048,1,1,11,d,NA,50,50,0,1,5,3,607
60293,3,1,3,8:29,FL,36340,2,1,5,h,3,41,40,1,4,13,3,634
60295,7,1,2,17:45,NY,32953,1,0,13,e,1,55,55,0,3,15,1,633
183685,7,1,3,9:32,NH,32602,1,0,17,e,NA,35,35,0,1,5,2,626
60299,8,1,2,16:22,TN,39556,1,0,22,c,NA,41,41,0,1,1,1,646
183687,9,1,0,13:06,DE,31276,1,0,2,d,3,52,52,0,1,3,3,655
183681,7,1,2,15:14,MO,30346,2,1,6,g,4,64,61,1,3,15,2,615
305045,8,1,1,14:03,FL,34402,1,1,2,g,3,68,68,0,4,6,2,672
305035,11,1,1,16:33,MD,45259,2,1,1,g,2,42,28,1,3,1,2,645
183711,3,1,3,19:46,OH,30916,1,0,17,f,NA,22,22,0,1,2,1,581
60309,7,1,4,13:53,NH,31651,1,0,2,e,4,70,70,0,4,2,2,628
183705,9,1,2,14:40,PA,39268,2,1,12,d,NA,58,58,1,3,7,2,614
305039,8,1,1,16:01,PA,32260,2,0,1,d,NA,54,47,1,2,13,2,659
305025,8,1,4,12:47,WA,31123,2,0,6,d,NA,24,23,1,1,1,3,683
60313,3,1,0,9:23,NY,42460,1,1,7,d,2,28,28,0,2,1,1,564
183701,8,1,0,17:26,OR,37036,1,0,6,f,4,36,36,0,2,4,3,674
305027,10,1,3,14:43,NV,30877,1,1,4,d,NA,43,43,0,3,8,3,672
183703,5,1,1,13:10,FL,31450,2,1,6,e,3,46,42,1,4,3,3,659
60319,6,1,0,11:56,NY,37660,2,1,11,d,1,75,73,1,3,15,1,630
183699,10,1,3,11:37,NY,32668,1,0,14,f,4,51,51,0,2,6,1,758
304741,6,1,2,13:11,NM,32788,1,1,41,a,NA,40,40,0,1,3,1,621
183411,5,1,1,10:46,NY,39220,1,0,2,d,2,55,25,1,3,9,1,622
60025,4,1,1,12:00,NY,45340,1,0,6,d,4,49,49,0,1,3,1,762
183415,7,1,0,16:13,NY,34396,1,1,3,e,2,58,58,0,3,10,1,651
304739,7,1,3,8:56,CT,34519,1,0,5,d,NA,21,21,0,1,2,1,670
60023,8,1,2,13:58,PA,33808,1,0,11,f,2,23,23,0,4,1,2,624
304751,4,1,2,21:34,WA,48199,1,1,11,h,1,67,67,0,4,4,2,634
60019,7,1,2,16:33,FL,39928,1,0,23,c,3,21,21,0,1,6,2,660
183423,8,1,4,16:38,NH,31354,1,0,11,d,NA,26,26,0,3,8,3,628
60015,5,1,3,15:44,FL,30442,1,0,6,e,1,24,24,0,1,6,3,575
60011,9,1,0,16:59,OR,44083,1,0,14,e,NA,23,23,0,1,2,1,623
304767,6,1,0,16:38,OR,39685,1,0,13,f,NA,22,22,0,2,6,2,670
183405,4,1,2,10:18,CT,41764,1,0,4,d,NA,64,64,0,1,1,1,723
304763,7,1,2,18:51,ID,45745,1,0,14,f,2,35,35,0,2,8,3,588
60003,8,1,4,11:45,NY,44473,1,1,9,f,1,43,36,1,3,9,1,620
183407,12,1,2,11:08,MO,47917,1,1,13,g,NA,42,42,0,3,4,1,585
59999,3,1,0,17:06,KY,32062,1,1,17,h,NA,48,48,0,2,5,3,672
183379,6,1,4,12:46,OH,33199,1,1,18,d,NA,64,64,0,3,9,2,564
59997,6,1,1,14:01,PA,35461,1,0,10,e,NA,46,46,0,1,1,2,674
183377,3,1,1,14:43,KY,48508,1,0,12,c,NA,22,22,0,2,2,1,649
183383,8,1,4,12:29,AR,40636,1,0,6,f,NA,51,51,0,1,12,3,659
183381,7,1,2,15:50,PA,31525,1,0,11,g,NA,44,41,1,2,2,1,625
59989,8,1,1,15:40,DE,41320,1,0,3,g,1,28,28,0,4,1,3,725
304717,10,1,3,17:07,FL,42328,1,0,12,g,4,59,59,0,3,8,3,770
59985,8,1,0,11:25,AL,34132,1,1,7,g,NA,25,25,0,4,2,4,648
304725,6,1,1,15:16,OH,44596,2,1,7,d,4,59,51,1,3,15,2,548
59981,6,1,2,9:13,PA,38014,1,1,11,g,3,65,65,0,3,15,2,563
183361,11,1,1,15:36,MS,41086,1,1,11,f,NA,72,40,0,NA,NA,3,645
304723,3,1,0,11:36,OH,36100,1,0,1,c,1,64,64,0,3,9,3,598
304735,8,1,4,11:41,IN,36250,1,0,9,d,3,22,22,0,3,3,3,644
59973,3,1,1,8:57,FL,34960,1,0,1,d,3,21,21,0,2,4,3,692
183369,6,1,0,10:59,AL,44647,1,1,7,d,NA,62,62,0,2,6,3,608
183375,8,1,4,11:36,CT,38524,1,0,1,d,4,32,32,0,1,1,1,682
59969,8,1,4,10:15,NY,36016,2,1,8,g,1,42,41,1,3,3,1,650
183373,6,1,4,14:42,OK,45625,1,1,4,f,NA,45,45,0,3,3,4,627
304673,11,1,4,14:05,FL,37180,1,0,10,f,1,26,26,0,3,2,2,624
59963,9,1,4,14:24,OH,30508,1,0,19,e,NA,53,53,0,2,1,1,582
59965,3,1,2,14:22,NY,32419,2,0,11,d,1,75,55,1,2,10,1,655
183345,7,1,0,14:16,NY,36958,1,1,4,f,2,42,42,0,4,2,1,698
304677,5,1,3,12:55,CO,43303,1,1,12,d,NA,59,59,0,2,4,1,624
183347,8,1,2,14:18,AR,30715,1,0,15,e,NA,22,22,0,1,3,1,605
304679,4,1,3,14:41,PA,30790,1,0,13,e,4,27,27,0,3,11,3,640
59955,7,1,1,14:22,UT,37768,1,1,7,h,NA,52,52,0,4,3,1,546
183359,8,1,2,15:28,MD,34444,1,1,6,d,4,22,22,0,3,5,3,664
59959,6,1,2,14:13,KY,32380,2,0,11,f,NA,31,31,1,1,4,1,627
183355,9,1,0,15:11,OH,32968,1,1,4,f,NA,24,24,0,2,2,3,603
304687,6,1,2,11:29,FL,32728,2,1,9,f,4,49,18,0,3,10,2,714
304691,4,1,3,15:25,WA,34051,1,1,3,g,4,60,60,0,4,15,2,615
304693,6,1,0,9:01,NY,49996,2,1,12,g,1,73,70,1,4,1,1,595
59949,8,1,4,17:02,PA,34096,2,0,11,f,NA,27,21,1,3,1,1,602
183329,7,1,3,10:31,DE,37189,1,1,10,d,1,75,75,0,3,5,3,682
183331,11,1,1,13:41,PA,30406,1,1,3,f,NA,73,73,0,3,3,3,721
304697,3,1,3,10:52,PA,46609,1,1,6,f,NA,49,49,0,2,2,3,682
183341,6,1,3,16:31,MS,43990,1,1,3,f,NA,40,40,0,1,7,2,642
59941,7,1,0,10:59,FL,34414,2,1,11,g,1,67,66,1,3,15,3,611
183337,4,1,2,15:38,PA,30943,1,1,9,g,NA,45,45,0,1,5,3,646
183339,7,1,3,12:01,CT,31297,1,1,4,f,3,39,39,0,3,14,1,665
59931,7,1,4,8:50,FL,39541,1,0,1,d,2,29,29,0,1,11,4,670
183319,5,1,4,17:19,ID,35779,2,0,18,g,3,25,21,1,1,1,1,531
59929,8,1,0,11:23,FL,42364,1,0,10,g,1,66,66,0,3,7,2,642
183317,10,1,3,11:46,CO,31234,2,0,12,e,3,42,18,0,1,3,3,721
304641,6,1,3,14:46,OK,33382,1,0,4,e,NA,63,63,0,2,6,3,695
183315,8,1,4,9:13,NY,39409,1,0,11,e,2,50,50,0,1,11,1,711
304651,6,1,0,11:01,OH,43906,2,1,3,e,NA,47,41,1,2,6,2,651
59921,8,1,3,16:48,MD,35893,2,1,6,h,3,48,43,1,2,15,3,661
304653,6,1,4,10:01,NY,40858,1,1,10,e,1,42,42,0,4,15,1,620
304659,9,1,4,11:49,KY,36838,3,0,9,g,3,75,58,1,4,11,3,632
304657,5,1,4,15:20,WA,46555,1,1,1,f,2,48,48,0,4,15,3,628
183299,3,1,0,12:57,AL,36019,1,0,15,e,NA,20,20,0,4,3,1,623
183297,6,1,3,16:12,PA,37879,1,1,7,e,2,51,51,0,3,4,3,596
59907,9,1,4,14:23,PA,32695,1,0,10,h,4,22,22,0,4,4,2,648
183311,6,1,0,9:16,NY,37711,1,0,4,e,2,28,28,0,3,3,1,635
304671,9,1,2,15:38,FL,39928,2,1,4,h,1,66,65,1,4,1,2,596
183307,6,1,3,9:24,NY,33784,1,1,4,d,3,27,27,0,3,12,1,611
59909,9,1,4,17:53,MT,35290,1,0,7,g,4,33,33,0,3,7,2,606
60149,11,1,1,9:47,RI,42616,2,1,9,f,1,75,73,1,3,6,3,558
304879,7,1,3,15:41,UT,35776,1,0,19,g,3,19,19,0,2,3,1,598
60145,8,1,1,14:33,MO,38263,1,1,8,e,3,68,68,0,3,15,2,593
183549,8,1,0,13:20,IN,34822,1,0,13,d,1,75,75,0,2,15,2,608
304875,5,1,4,15:52,NV,40528,2,0,12,e,NA,26,23,0,3,9,1,589
60147,7,1,0,10:13,ME,32005,1,0,9,e,4,43,43,0,3,4,2,586
304871,8,1,4,20:38,OH,34522,1,0,10,f,4,25,25,0,3,10,3,622
60153,6,1,2,15:16,KY,36031,1,0,6,e,NA,22,22,0,3,5,4,641
183529,4,1,0,15:26,AL,31597,1,1,4,e,NA,60,60,0,3,8,2,647
304893,9,1,4,12:40,RI,42616,1,0,3,e,NA,25,25,0,3,2,2,696
183531,7,1,1,15:41,PA,36088,1,1,4,f,NA,30,30,0,1,13,3,629
60129,5,1,3,8:30,FL,36121,1,1,3,f,1,71,71,0,1,15,2,586
183533,3,1,0,20:34,OR,46795,1,1,1,e,4,40,40,0,4,8,2,599
183535,4,1,4,8:51,FL,32992,1,1,11,d,1,71,71,0,4,15,3,628
304891,6,1,1,8:30,OH,41773,1,1,10,h,3,47,47,0,4,5,1,577
60137,5,1,4,14:15,NY,35065,1,1,4,f,1,68,68,0,4,15,1,595
304881,7,1,0,13:16,WA,37324,1,1,1,f,NA,32,32,1,4,7,3,616
60119,9,1,4,9:56,NM,38299,1,1,8,f,3,61,61,0,1,2,3,649
304845,6,1,0,11:08,FL,42757,1,1,2,e,2,58,58,0,4,2,3,658
304843,8,1,0,15:53,MD,45919,1,0,12,g,4,25,25,0,1,3,2,653
304841,7,1,4,14:38,ME,32821,1,1,6,d,NA,61,61,0,3,1,3,664
183517,5,1,4,10:10,FL,30958,1,1,4,d,4,50,50,0,1,3,4,696
183507,10,1,3,15:47,MD,33643,1,1,4,e,4,45,45,0,1,15,3,677
60125,6,1,0,10:12,OH,40828,1,0,8,d,NA,20,20,0,2,5,3,715
304835,9,1,0,9:41,FL,46825,2,1,10,f,1,63,61,1,4,9,2,626
60123,6,1,3,16:09,FL,33325,1,1,3,e,1,61,61,0,1,8,3,599
183511,7,1,2,14:14,WA,42670,1,1,3,g,NA,49,49,0,1,13,2,677
304833,7,1,4,18:04,OR,42475,1,1,1,f,NA,53,53,0,4,2,2,624
60103,5,1,4,9:02,NY,43912,1,1,13,d,1,71,71,0,3,7,1,618
304863,7,1,4,9:12,NY,44689,2,1,8,f,3,60,54,1,1,15,1,609
60101,10,1,2,8:56,FL,39082,1,0,6,e,1,28,28,0,3,12,2,640
